ORG_ID;PASKOLOS_DAVEJAS;SUTARTIES_NR;PASKOLOS_KLASIFIKACIJA;SKOLOS_TIPAS;VALIUTA;INVOICE_NUM;DOK_METAI;PERIODAS;DOK_DK_DATA;DOK_TYPE;INVOICE_TYPE;DOK_NR;APYVARTOS_TIPAS
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;PALUKANOS;PALUKANOS;LTL;LTL;NFL157442/1-K;NFL157442/1-K;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Mokėjimas;Mokėjimas;"Credit Memo";"Credit Memo";3167;3167;Mokėjimas;Mokėjimas;13375.59;13375.59
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PASKOLA;PASKOLA;USD;USD;"RAŠTAS 97 05";"RAŠTAS 97 05";2012;2012;201202;201202;29-FEB-12;29-FEB-12;Mokėjimas;Mokėjimas;Standard;Standard;17;17;Mokėjimas;Mokėjimas;-198590;-198590
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1101909;6K-1101909;2011;2011;201102;201102;24-FEB-11;24-FEB-11;Mokėjimas;Mokėjimas;Standard;Standard;13;13;Mokėjimas;Mokėjimas;-20995.24;-20995.24
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002582872;LS0002582872;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Mokėjimas;Mokėjimas;Standard;Standard;3163;3163;Mokėjimas;Mokėjimas;-8917.58;-8917.58
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;LIZINGAS;LIZINGAS;LTL;LTL;SUT.20040205.;SUT.20040205.;2010;2010;201009;201009;28-SEP-10;28-SEP-10;Mokėjimas;Mokėjimas;Standard;Standard;3174;3174;Mokėjimas;Mokėjimas;-1204461.37;-1204461.37
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1301478/2;6K-1301478/2;2013;2013;201303;201303;01-MAR-13;01-MAR-13;Mokėjimas;Mokėjimas;Standard;Standard;7;7;Mokėjimas;Mokėjimas;-1782.22;-1782.22
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1001514;6K-1001514;2010;2010;201002;201002;17-FEB-10;17-FEB-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;6K-1001514;6K-1001514;Įsipareigojimas;Įsipareigojimas;27767.16;27767.16
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1001514*;6K-1001514*;2010;2010;201002;201002;17-FEB-10;17-FEB-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;6K-1001514*;6K-1001514*;Įsipareigojimas;Įsipareigojimas;344.87;344.87
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;LIZINGAS;LIZINGAS;LTL;LTL;SUT.20040205.;SUT.20040205.;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;SUT.20040205.;SUT.20040205.;Įsipareigojimas;Įsipareigojimas;1204461.37;1204461.37
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026492;LT026492;V;V;LIZINGAS;LIZINGAS;LTL;LTL;SUT.LT026492.;SUT.LT026492.;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;SUT.LT026492.;SUT.LT026492.;Įsipareigojimas;Įsipareigojimas;4578376.46;4578376.46
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;LIZINGAS;LIZINGAS;LTL;LTL;SUT.LT026493.;SUT.LT026493.;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;SUT.LT026493.;SUT.LT026493.;Įsipareigojimas;Įsipareigojimas;1583013.99;1583013.99
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;PALUKANOS;PALUKANOS;LTL;LTL;NFL144077;NFL144077;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;NFL144077;NFL144077;Įsipareigojimas;Įsipareigojimas;17705.58;17705.58
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;PALUKANOS;PALUKANOS;LTL;LTL;NFL185292;NFL185292;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;NFL185292;NFL185292;Įsipareigojimas;Įsipareigojimas;1754.06;1754.06
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;PALUKANOS;PALUKANOS;LTL;LTL;NFL157442/1;NFL157442/1;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;NFL157442/1;NFL157442/1;Įsipareigojimas;Įsipareigojimas;13375.59;13375.59
111;111;"Nordea finance Lithuania, UAB";"Nordea finance Lithuania, UAB";20040205;20040205;V;V;PALUKANOS;PALUKANOS;LTL;LTL;NLF174846/1;NLF174846/1;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;NLF174846/1;NLF174846/1;Įsipareigojimas;Įsipareigojimas;3498.07;3498.07
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS002710862;LS002710862;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;LS002710862;LS002710862;Įsipareigojimas;Įsipareigojimas;7679.76;7679.76
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002710861;LS0002710861;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;LS0002710861;LS0002710861;Įsipareigojimas;Įsipareigojimas;22211.33;22211.33
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026492;LT026492;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002465282;LS0002465282;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;LS0002465282;LS0002465282;Įsipareigojimas;Įsipareigojimas;67128.48;67128.48
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002582872;LS0002582872;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;LS0002582872;LS0002582872;Įsipareigojimas;Įsipareigojimas;8917.58;8917.58
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026493;LT026493;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002441478;LS0002441478;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;LS0002441478;LS0002441478;Įsipareigojimas;Įsipareigojimas;23210.26;23210.26
111;111;"Swedbank lizingas, UAB";"Swedbank lizingas, UAB";LT026492;LT026492;V;V;PALUKANOS;PALUKANOS;LTL;LTL;LS0002582871;LS0002582871;2010;2010;201001;201001;01-JAN-10;01-JAN-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;LS0002582871;LS0002582871;Įsipareigojimas;Įsipareigojimas;25791.34;25791.34
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PASKOLA;PASKOLA;USD;USD;"RAŠTAS 97 05";"RAŠTAS 97 05";2009;2009;200912;200912;31-DEC-09;31-DEC-09;Įsipareigojimas;Įsipareigojimas;Standard;Standard;"RAŠTAS 97 05";"RAŠTAS 97 05";Įsipareigojimas;Įsipareigojimas;2025752.45;2025752.45
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1007673;6K-1007673;2010;2010;201008;201008;19-AUG-10;19-AUG-10;Įsipareigojimas;Įsipareigojimas;Standard;Standard;6K-1007673;6K-1007673;Įsipareigojimas;Įsipareigojimas;24381.2;24381.2
111;111;"LR finansų ministerija";"LR finansų ministerija";250;250;V;V;PALUKANOS;PALUKANOS;USD;USD;6K-1101909;6K-1101909;2011;2011;201102;201102;19-FEB-11;19-FEB-11;Įsipareigojimas;Įsipareigojimas;Standard;Standard;6K-1101909;6K-1101909;Įsipareigojimas;Įsipareigojimas;20995.24;20995.24
